formula,space_group,formation_energy_value,formation_energy_value_per_atom
Pd6P2,Cmcm,-0.2333847532982619,-0.3487684120862047
Pd6Pt4,P2/m,-0.2004035244853815,-0.3027639402757471
Pd6Pt6,Cc,-0.2181951373351154,-0.3069714822712506
Pd6Rh10,I4/mcm,1.0039060155120378,0.3357212546636971
Pd6Sr2,Cmcm,-0.8033442216249518,-0.9360484601472894
Pd6V18,Pmmn,-0.0922533273645183,-0.2375694099523862
Pd7Pt5,P2/m,-0.1950970735834373,-0.2911048195299763
Pd7Sb6,R-3m,-0.833708321170514,-0.6932371273973741
Pd8Sb4,Cmc2_1,-1.380427548597139,-1.105339254337554
Pd8Sn16,I4_1/acd,-3.1027831261129104,-1.2715751496288814
Pd8V4,Pnma,-0.7340277274670424,-0.6613103492244045
PdAs,Cmmm,-0.2031766087518975,-0.5065289115088366
PdAs3,Imm2,-0.0680446361401286,-0.1021274475707998
PdAs3,Pmm2,-0.1863649393413008,-0.3459593591787943
PdBi,Pm-3m,-0.2750149091998889,-0.8026145308149516
PdBr,Fm-3m,-0.1892574051967913,-0.4491601266244396
PdGe2,Immm,-0.2056014013821432,-0.4292419054685963
PdP2,I4/mmm,-0.0439242031762608,0.0149992403634726
PdP2,P-3m1,-0.304989060629766,-0.7023298122092068
PdP3,Cmmm,0.1209540462785139,0.287356933205139
PdP8,I4/mmm,0.7221124636282844,0.5368271463463284
PdPt3,Immm,-0.0841927875771241,-0.1354052074082085
PdRb2,P4/mmm,-0.0376588431750482,0.0322145974878877
PdRh2,I4/mmm,-0.09750523005671816,-0.1322255819390653
PdRh2,P4/mmm,0.3909475368425423,1.2098982256237822
PdRh4,I4/m,-0.0765688406699778,-0.1466911652134178
PdRh4,I4/mmm,0.3003472885612728,0.4747012945410721
PdSn2,I4/mmm,-0.3534426649061457,-0.8354659929588395
PdSn3,Cmmm,-0.3661232781383529,-0.7164014404658926
PdSr,R-3m,-0.3094157250553833,-0.9443994394735816
PdSr5,C2/m,-0.3815185258521119,-0.583645106235451
PdTa,P4/mmm,-0.4020940360628557,-0.7905291973210073
PdTa2,I4/mmm,-0.1824056064775605,-0.3655067181864938
PdTa4,I4/mmm,0.7202366215297257,1.166940350402378
PdU,P-6m2,-0.2405813834855685,-0.6606948066227201
PdV3,Cmmm,-0.1706387157111347,-0.3135510990038811
PdW,P4/mmm,-0.0359505990815153,0.1827025475955094
PdW2,Fmmm,-0.0917003859842837,-0.1162755864497141
PdW3,Cmmm,-0.0741944499991981,-0.1148008504333729
PdYb,P-6m2,-0.4293580409248277,-1.4387484796617542
Pt10Sn6,I4/mcm,-1.0525243409017913,-0.7237405015332855
Pt16Rb8,Fd-3m,1.818464035132213,0.4186913985413666
Pt24Ge16,Pnma,-5.260381064443502,-1.3094502092155915
Pt24W5,I-43m,0.0655349977810103,-0.1956689341012976
Pt2As,I4/mmm,-0.16671516932973354,-0.3223940352942498
Pt2As,P4/mmm,-0.2177500590798231,-0.4626228254488297
Pt2As2,P4/nmm,-0.2389277289320258,-0.4542796146092104
Pt2As4,Pnnm,-0.7915186419092018,-1.1469246638034398
Pt2Br4,Cmcm,-0.3788284668859035,-0.5799493628320352
Pt2P2,Imma,-0.1284531904150848,-0.2266160844980922
Pt2P4,C2/m,0.1478895247299916,0.1436833037479636
Pt2Rh,Fm-3m,0.1816637685453904,0.6348482985834376
Pt2Rh,P-3m1,-0.0279699379850322,0.0588368447264249
Pt2Rh2,I4_1/amd,-0.1602235025356505,-0.2920876538497114
Pt2Rh2,P-3m1,-0.0953038235486262,-0.1583025890711869
Pt2Sb,I4/mmm,-0.3848143385379695,-0.5881730657135363
Pt2Sn2,I4_1/amd,-0.342622878218593,-0.6679723266032883
Pt2Sn2,P4/nmm,-0.1771684757663537,-0.327007486737257
Pt2Th2,Cmcm,-1.2309576551569428,-2.49863334545194
Pt2V,Immm,-0.8694232834471569,-1.2539541262338405
Pt2V2,Cmcm,-0.5113004520510747,-1.0155794080611829
Pt2V2,Imma,-0.5313929928043757,-1.056985679752434
Pt2V2,P4/nmm,-0.4966654200239856,-0.985419851847554
Pt2V4,Cmcm,-0.5030665945199814,-0.7506341866310957
Pt2W2,Fd-3m,0.019582850985856205,-0.0881259249663333
Pt3As,P4/mmm,-0.14620802926513515,-0.26320487086841604
Pt3Bi,I4/mmm,-0.1675344802879668,-0.3071539580497595
Pt3Rh,P4/mmm,-0.1497423130618682,-0.2704882461726305
Pt3Sb,P4/mmm,-0.2495702474391239,-0.47621148565502
Pt3V,I4/mmm,-0.5480941484435797,-1.091403058641718
Pt3V,P4/mmm,-0.5183108656004437,-1.030026316078304
Pt3V,Pm-3m,-0.534506172092777,-1.0634012520298193
Pt3V,Pmmm,-0.5130116689832801,-1.01910584675739
Pt4As8,Pa-3,-2.385348182369299,-1.795645461352513
Pt4Rb16,I-43m,0.7037165562921198,0.0939162092151689
Pt4Rh8,Pa-3,1.8854209866479823,1.13805732772681
Pt4Sr2,Cmcm,-0.6887723711467374,-1.0057664746462862
Pt4V12,Pnma,-0.721142363094,-0.5530143054891241
Pt4V2,Cmcm,-0.5556601823078885,-0.8228900024220366
Pt4V8,Pnma,-0.8622846616377872,-0.7494133842058193
Pt5V,F-43m,-0.0253091628757909,-0.0942660926184436
Pt6As2,Cmcm,-0.2717278419940854,-0.388276714383916
Pt6As2,I4/mmm,-0.2249690103553208,-0.340096921928299
Pt6Br4,R-3c,0.9012668374787364,0.6053554037487904
Pt6Sn2,I4/mmm,-0.7147599437125693,-0.8447721819540802
Pt6V2,Pm-3n,-0.5874536933710696,-0.71359720377795
Pt7Sb,Fm-3m,-0.4035282198462173,-0.5240823927538433
Pt8Sn4,I4_1/amd,-1.0359217518375312,-0.8686892325710498
Pt8Sr16,Fd-3m,-3.0156719551563675,-1.241655681369025
Pt8V,I4/mmm,-0.6875176708450167,-0.7542551523882146
PtAs3,P4/mmm,0.0352285302326137,0.1106956511974829
PtAs3,Pmmm,0.0199520689522858,0.079214251506893
PtBi,Fm-3m,-0.215892122345969,-0.5589366201241265
PtBi3,Pm-3m,-0.0368847783658581,-0.037913889280507
PtBr5,Amm2,-0.2573684492762559,-0.4130812515756084
PtGe,Fm-3m,-0.315662909862109,-0.9701475650679262
PtGe3,Cmmm,-0.0521807640543974,-0.0694355244475819
PtP3,Pmmm,0.2099185470241603,0.4706930445501182
PtRb3,Pm-3m,-0.0609279094418842,-0.0874614517249795
PtRb5,F-43m,0.4534469067044059,0.5634739823101506
PtRh,R-3m,-0.1370281859597819,-0.2338944448470644
PtRh3,P4/mmm,-0.1480226552075974,-0.2669444126075183
PtRh3,R-3m,0.02528865860437257,0.09021177958221727
PtRh7,Fm-3m,-0.1364668727249127,-0.2489052801898318
PtSb,P4/mmm,-0.1829477579082418,-0.4231545583776538
PtSb3,P4/mmm,-0.07961952789166606,-0.12598073315302463
PtSm,F-43m,-0.4937942324486569,-1.7043258882875711
PtSm,Pm-3m,-0.7418576613812246,-2.726733343985549
PtSr,Fm-3m,-1.224163648245162,-1.3696562284612632
PtTh,P-6m2,-0.5248879317041666,-1.8324803287903888
PtTh,R-3m,-0.5822493314831739,-2.068898583007425
PtV,F-43m,0.12548853580525285,0.8480830749062543
PtV3,Cmmm,-0.3358400183496935,-0.6539943562697359
PtV3,I4/mmm,-0.3565646194323767,-0.6967031641631025
PtV3,Immm,-0.4111688641727483,-0.8092304060373753
PtV3,P4/mmm,-0.3977782127441777,-0.7816352423404627
PtV3,Pm-3m,-0.3492355743007918,-0.6815996271001759
PtV5,F-43m,-0.2490897144456037,-0.4017074935935908
PtW,Pm-3m,0.0116088908999259,0.3787216760718674
PtW2,Fmmm,-0.183859315771272,-0.3695010815816509
PtYb,Fm-3m,-0.5427750196264458,-1.9062029735637742
PtYb,R-3m,-0.5306075902821017,-1.8560542251897547
Rb2Sb4,C2/m,-0.7923286750538141,-1.148037529613578
RbBi,F-43m,0.1403475604988168,0.9093253857800184
RbRh,P-6m2,0.32165972477321747,1.6566137279615463
RbSm,F-43m,0.5238607582033346,2.4899967260857263
RbSn,P-6m2,-0.1244691409620963,-0.1821316304034624
RbSr,P-6m2,-0.0890654097656675,-0.036213149430616
RbTa,Fm-3m,1.247287421920667,5.471640646021921
RbTa,P-6m2,0.5450372237840141,2.5772767269636625
RbTh,P-6m2,0.1777822544731037,1.0636145947366809
RbU,Fm-3m,0.9054454581574336,4.062719653814823
RbU,P-6m2,0.3766616563045305,1.8833073003167469
RbW,F-43m,1.389041293482743,6.055887246912521
RbW,P4/mmm,0.8221900701641529,3.719577862307552
Rh2As,Fm-3m,-0.4537497292528385,-1.1110801531181578
Rh2As6,Pm-3n,0.2766689569728416,0.1767853932767671
Rh2Ge2,P-3m1,-0.187615483473483,-0.3485364533718484
Rh2Sb2,Cmme,-0.3008906333029201,-0.5819714224627661
Rh2Sb4,Fd-3m,1.038199944738532,1.366838224540111
Rh2Sn,P-3m1,-0.2658624628880044,-0.5948214881771652
Rh2Sn2,R-3m,-0.1620879595291136,-0.2959298863366755
Rh2Sr2,P4/nmm,-0.0962336130097746,-0.160218679003101
Rh2W2,Pmma,-0.286137102133532,-0.5515676657898
Rh2W2,Pmmn,-0.1851400684557937,-0.3434351718550147
Rh3As,Cmmm,0.0254008171358641,0.0904429134484839
Rh3As,Pmmm,-0.1547296602983345,-0.2807660630613586
Rh3Ge,Fm-3m,-0.3173695712827559,-0.6159308600249
Rh3Ge2,R-3m,-0.4267930836536375,-0.7240787772987286
Rh3P,P2/m,-0.3437717956844145,-0.6703399907690468
Rh3P,Pm-3m,-0.3113468328567605,-0.6035193314554667
Rh3Sb,Imm2,-0.2098644520384452,-0.3943866446722979
Rh3Sb,Immm,-0.3240037809411759,-0.6296024952325144
Rh3Sb,P4/mmm,-0.1083705692882045,-0.1852302549575725
Rh3Sb,Pmmm,-0.1797256144571382,-0.3322771826250423
Rh3Sb3,Cm,-0.2804814161635709,-0.444835051763698
Rh3Sn2,R-3m,-0.2892541631586388,-0.4973290006503315
Rh3Sr,P4/mmm,0.0387420012195983,0.1179361359153009
Rh3Sr3,Cm,-0.0863654117019003,-0.1781483538145432
Rh3Ta,I4/mmm,-0.5684107659933663,-1.1332711029295215
Rh3Ta,Imm2,-0.4646247584982671,-0.9193911523122128
Rh3Ta,Pmm2,-0.4992925115338014,-0.9908337049858308
Rh4As12,Im-3,-1.687320050714873,-1.0507838052110774
Rh4Ge2,Cmcm,-0.4230459193322176,-0.6406976067356425
Rh4Sm2,Fd-3m,-1.3517564182209512,-1.9166085600143736
Rh4Sr2,Cmcm,0.0659417711643012,0.0310992030016476
Rh4W2,I4/mcm,0.088569853809796,0.0621868439119527
Rh4W2,I4_1/amd,-0.1886445316534294,-0.3186647468067795
Rh5As,F-43m,0.4796409762006656,0.5994607620668269
Rh5W3,Cmmm,-0.44295740678929085,-0.5647097988936517
Rh6P4,Fdd2,-1.232950645909053,-1.153904215039923
Rh6Sb2,Cmcm,-0.3284829347792151,-0.4467565457944148
Rh6Sb4,Fdd2,-0.2478382323923691,-0.3418649066952213
Rh6W2,P6_3/mmc,-0.6589255763901073,-0.7872410560639128
Rh6W4,Fdd2,-0.2695597090893726,-0.3597701657004278
RhBi,P-6m2,-0.1119074034366513,-0.1303577185543794
RhBr,P-6m2,0.0565128012595846,0.563795682906582
RhBr,R-3m,0.012760825473707,0.3834694395845224
RhGe3,Imm2,-0.2218741420191076,-0.419135953003814
RhGe3,R-3m,-0.0378803578636628,-0.0399655578913852
RhSb,F-43m,-0.2026519207278277,-0.5043663801351762
RhSb,Pm-3m,-0.2194874294243188,-0.5737548816399252
RhSn3,R-3m,-0.28028310923469085,-0.5395038843385542
RhSr,F-43m,0.223578300786592,1.2523655903746884
RhSr2,I4/mmm,-0.2387554964287447,-0.5203395576790965
RhSr8,I4/mmm,-0.0225901418774653,-0.1452470575718608
RhTa,F-43m,0.1600409322667059,0.9904927316075054
RhTh,P4/mmm,-0.4066076868795609,-1.344981608439587
RhU,F-43m,0.05686184951489315,0.5652343050370647
RhU,P-6m2,-0.2276122123950326,-0.6072416342859344
RhU,P4/mmm,-0.2984626020345976,-0.899255523307396
RhV,F-43m,0.16183279571395084,0.9978779981739602
RhV,P-6m2,-0.2478365064412985,-0.6905972063188894
RhW3,Imm2,-0.0309851590797104,-0.0257560819610397
RhW4,I4/mmm,1.1176531920192982,1.8221303015126844
RhYb,P-6m2,-0.2896770057415805,-0.8630451911702272
RhYb,Pm-3m,-0.37601488448900283,-1.2188916427022187
Sb2As4,Pnnm,0.0107170326853494,-0.044771424929834
Sb2Br,I4/mmm,-0.1160842149527154,-0.1832751401339341
Sb2Ge2,Imma,0.1039183619749552,0.25225016490837
Sb2Ge2,P4/nmm,0.1153917242321313,0.275894220713245
Sb3Ge,Cmmm,0.0937547629285733,0.2313052406878584
Sb3Ge,Immm,0.07574850613032084,0.1941983376692153
Sb3Ge,P4/mmm,0.09394482254463,0.2316969114176385
Sb3Ge,Pmmm,0.0911435091690229,0.2259240256414247
Sb3Ge5,Cmmm,0.3513878366975723,0.253774915715332
Sb4Br12,Pnma,-2.313534818938535,-1.373406254364039
Sb4Ge2,Cmcm,0.14186984530407612,0.135413153982302
Sb4Ge2,I4/mcm,0.2194909466592547,0.242053074111488
Sb5Ge,Amm2,0.0912073318859704,0.0658103489444144
Sb5Ge,Cmmm,0.2758416841560183,0.31947065826014
Sb6Ge2,Cmcm,0.2373198922935978,0.13624054424771395
Sb6Ge2,Pmmn,0.1939690039513055,0.0915722595644257
Sb8P4,Pa-3,0.4724973716168376,0.1674832259364501
SbGe,Cmmm,-0.0037905603753855,0.3152519664686188
SbGe,Pm-3m,-0.1479620751807137,-0.2789590878190646
SbGe2,I4/mmm,0.049643894022788945,0.27209671096721544
SbGe3,Cmmm,0.1322806999391318,0.3106986551198846
SbGe3,Imm2,0.1408498155674974,0.3283577025354565
SbGe3,Immm,0.1342671924744309,0.3147923758015621
SbI,Fm-3m,-0.0652951288502112,0.0617574080859629
SbP,Fm-3m,-0.115149072949176,-0.21744928574464306
SbP,Pm-3m,-0.0059656863577202,0.3062870616820048
SbP2,I4/mmm,-0.0873162024387172,-0.1042291461140743
SbP3,Cmmm,0.3166939789275914,0.6907335360752019
SbP3,Im-3m,0.0417250227462197,0.1240834819034802
SbP3,Imm2,0.1037156481397121,0.2518324166384665
Sm3W,I4/mmm,-0.0872421441485801,-0.14168925521637174
Sm4Sb8,Cmce,-3.318954516349631,-2.436964014874444
SmBi,P-6m2,-0.5718927767644757,-2.0262134568471337
SmI3,Pm-3m,-0.9196352310554438,-1.857066853976356
SmP,F-43m,-0.767655465295932,-2.833060452243821
SmSr,P-6m2,-0.2051450243560461,-0.514641847777813
SmTh,P4/mmm,-0.2413145686402825,-0.663716670715353
SmW,F-43m,1.0281186895026244,4.568324316628624
SmW,P-6m2,0.1348329612935074,0.8865966531854724
SmW,P4/mmm,0.1405559836023967,0.9101844133922576
SmYb,P-6m2,-0.2753574788932147,-0.8040264511857199
SmYb3,Pm-3m,-0.2513693468021501,-0.4799190305563676
Sn12Sb17,I-43m,0.4286889045485888,-0.0924441498977907
Sn17P12,I-43m,1.2325811350799476,0.1360584229041705
Sn2Br4,Fd-3m,0.1995686185541915,0.214682740003627
Sn2Ge2,R-3m,0.1217610634173076,0.2890200166010454
Sn2P4,Fd-3m,0.417255375831436,0.5137521683412097
Sn2P4,Pnnm,-0.2161313164606135,-0.3564275263251181
Sn2Ta2,R-3m,0.2221653309919004,0.49593095102190154
Sn2Ta6,Pm-3n,-0.3399978300761345,-0.4586213688900757
Sn2W,I4/mmm,0.26993823162731995,0.5476763327421699
Sn2W,P4/mmm,0.2133614265020435,0.7219440922211098
Sn2W2,Cmcm,0.2702274937530401,0.5949764124093532
Sn2W2,Imma,0.3988216408498496,0.8599804384293278
Sn2W2,P4/nmm,0.3201257598567472,0.6978056756956795
Sn2W4,Cmcm,0.5864193298769532,0.7461584371675887
Sn2W4,I4/mcm,1.0426664504191547,1.3729745431535083
Sn2W4,I4_1/amd,1.0452114148726772,1.3764709481428348
Sn3As,Pm-3m,-0.3012380542486752,-0.5826873800038155
Sn3Br,P4/mmm,-0.2735522979222581,-0.5256331745399764
Sn3Ge2,P-3m1,-0.0123029885404743,-0.0407410271431269
Sn3P3,Cm,-0.0753842733871647,-0.1630618928861862
Sn3Sb,Immm,-0.11253569040642,-0.1938136461157793
Sn3V,Cmmm,0.1850421535520622,0.4194283130534344
Sn3W,Imm2,0.1133099913800843,0.2716042308548794
Sn3W,Pmmm,0.2315583799532112,0.5152879423589658
Sn4Br4,P2_13,-0.8032765017413418,-0.9359786823144588
Sn4Br8,Pa-3,-2.42814473071583,-1.8250435271992973
Sn4P,Im-3m,0.0369353332782353,0.0404343844040379
Sn4Ta2,Cm,0.0509954492762029,0.0105651659351203
Sn4W,I4/m,0.4063913272057636,0.6495278962840069
Sn4W2,Cmcm,0.4115314629935132,0.5058883581503514
Sn4W2,I4/mcm,0.0731190097512557,0.0409596679563859
Sn4W2,I4_1/amd,0.8037362740322275,1.0447197969374606
Sn4W8,Pnma,1.2482035977498525,0.7003360749318612
Sn6Sb2,Pm-3n,0.0408198655606208,-0.0662309498789556
Sn6W10,I4/mcm,1.91600346860058,0.8056289111316516
Sn6W2,Pmmn,0.7019497709360091,0.6149901266712285
Sn6W4,Fdd2,1.3483249790780036,0.9738704880305789
Sn8W4,I4_1/amd,1.1761871782694124,0.6508661171027218
SnBr4,Im-3m,-0.435211221546568,-0.7379571099201253
SnGe2,P-3m1,0.0296603023696111,0.2171877086319379
SnGe4,Im-3m,0.5564456722057499,0.8969108849785098
SnP,F-43m,-0.0826418789130041,-0.009738203631756
SnP,Fm-3m,-0.20045771174430907,-0.42666888774368694
SnP4,Im-3m,0.8676001140227758,1.4098871387635816
SnSb,F-43m,-0.1713636790859345,-0.3754101221812991
SnSb,Pm-3m,-0.1022297940784027,-0.0904709041062266
SnSb3,Fm-3m,0.0018254970525697,0.0418594057396983
SnTa,F-43m,0.5441526099349565,2.5736307409407253
SnTh,P-6m2,-0.3532083279220114,-1.1248931296072948
SnV,F-43m,0.3831977960965225,1.9102463702295205
SnW,Cmmm,0.1946352607425428,1.1330752134782012
SnW,F-43m,0.7265841956562833,3.325532841943254
SnW2,I4/mmm,0.287960508028921,0.5329442385143681
SnW3,Cmmm,0.225052439345367,0.5018806412255198
SnW3,I4/mmm,0.3049688939805309,0.6665707356169662
SnW3,Immm,0.1941225055870968,0.4381409053547875
SnW3,P4/mmm,0.31205857196151376,0.6811809900535946
SnW4,I4/mmm,0.7591138347713826,1.2310342038914952
SnYb3,Pm-3m,-0.6675686654438329,-1.3376135489840466
Sr16W4,I-43m,4.943975984589772,1.8415631204265928
Sr2As,I4/mmm,-0.6188317274522181,-1.5646766828090823
Sr2As4,Pnnm,-0.8835490467546636,-1.2733608370969527
Sr2Br,Fmmm,-2.687850017052478,-2.003441865463921
Sr2Br6,Pmmn,-3.109370126905635,-3.31215251621167
Sr2W2,Fd-3m,1.0855553867443886,2.275186430105027
Sr2W2,R-3m,0.712215179052905,1.505815036872843
Sr3As,P-6m2,-0.6159833306603649,-1.231307611195791
Sr3Br,Immm,-0.7312688464773313,-1.4688854988603497
Sr3Sb,Immm,-0.5874818839052631,-1.1725724486085711
Sr3Ta,I4/mmm,0.6287023890428696,1.3337136926323545
Sr4As2,Pnnm,-1.291888949974778,-1.8343595076220949
Sr4Bi2,I4/mmm,-1.1846135301044267,-1.686978937041774
Sr4Br,Im-3m,-0.4042068360342195,-0.6868425783770229
Sr4Br8,Pnma,-5.846776696700768,-4.173391034763961
Sr4V2,Cmcm,0.7861709922224427,1.02058769604558
Sr6Br18,Pmmn,-8.480561793056932,-3.1186434000882306
Sr6Br4,R-3c,-2.769665275768743,-2.4206354713234104
Sr8Bi12,Pnna,-3.4507257146807038,-1.6183606751231834
Sr8Bi6,I-43d,-3.009564995802772,-1.9430425330045016
Sr8Br16,Fd-3m,-11.001644980176454,-3.984542314879663
SrAs,Immm,-0.8609509401099911,-1.7361315414775316
SrAs,P-6m2,-0.5591234188606721,-1.9735838258632223
SrAs,P4/mmm,-0.9021828752338958,-1.8211014180629967
SrAs2,Fmmm,0.4865685018498308,1.4726363700980138
SrAs3,Pm-3m,-0.7439467726924792,-1.495011893913688
SrBi,P-6m2,-0.4199990447798025,-1.4001748475963705
SrBi,P4/mmm,-0.3969399637161563,-1.3051355405027616
SrBr,Fm-3m,-0.7559480423243543,-2.7848076461584688
SrBr,P-6m2,-0.79597539585605,-2.949782648151968
SrGe3,R-3m,-0.1187317247061986,-0.2065822990589267
SrI,Fm-3m,-0.6457217310606239,-2.3305036686029594
SrI,P-6m2,-0.662489495626428,-2.399612958840686
SrI,Pm-3m,-0.6138635816969743,-2.1991985037332538
SrTh,P-6m2,0.0110631861702288,0.3764725231570149
SrV,P-6m2,0.3841958146299106,1.914359760074414
SrW,Pm-3m,0.7369386544722845,3.368209329722011
SrW2,Fm-3m,1.992125046176198,5.609460682916796
SrW3,Pm-3m,1.356220742338499,2.8329677176357007
SrW4,Im-3m,3.489623607679721,5.7326144032630975
Ta10Ge6,I4/mcm,-1.819312202075424,-1.118785445066527
Ta12As12,Pbcm,-1.2008075316631257,-0.6183168154302581
Ta2Ge,I4/mmm,-0.3681857103165847,-0.5653277884058588
Ta2Ge2,Cmcm,-0.1974415720160311,-0.3687858432748248
Ta2Ge2,P4/nmm,-0.0523771874261989,-0.0698403094670173
Ta2Ge4,I4_1/amd,0.1871605545983635,0.1976358941575128
Ta2Ge6,I4/mmm,0.0551902135489909,-0.0514238993319382
Ta2P,I4/mmm,-0.5207614438956334,-0.7749442942071667
Ta2P2,P4/nmm,-0.1771284669860837,-0.3269250375116347
Ta2P4,I4/mcm,-0.9299179038263888,-1.337064792957926
Ta2P6,I4/mmm,-0.4632476688678048,-0.5856166646460979
Ta2Sb4,Cmcm,-0.06562514921133,-0.1496542987594327
Ta2V2,Cmcm,0.134025839267737,0.3142950003539956
Ta2V2,Imma,-0.1184029872359153,-0.2059048440184331
Ta2V4,Cmcm,-0.0829350894548925,-0.1734355980812226
Ta2W2,P-3m1,0.2291354885142829,0.5102949002927358
Ta2W2,P4/nmm,0.1022135609664476,0.2487369480084024
Ta2W2,R-3m,0.1294042713212292,0.3047709734834147
Ta3Sb,P4/mmm,-0.1480695446472223,-0.26704104134653156
Ta3Sb5,Cmmm,0.5170028738349928,0.4244228518839327
Ta3V,Cmmm,0.1154770805583163,0.2760701211768038
Ta4Ge2,I4_1/amd,0.585653305178289,0.7451060324573184
Ta4Sb8,Pnma,0.5456421178345482,0.2177282608454134
Ta4V12,Pnma,0.5155486906211252,0.0841222119502526
Ta4V6,Fdd2,0.2974239837294232,0.1076009073283887
Ta5Br4,I4/mmm,0.2477393586269319,0.1023481267190782
Ta5Sb4,I4/m,0.0449325380455892,-0.0834029364227713
Ta5V,Cmmm,-0.1039236816976836,-0.2022708215103986
TaBi,F-43m,0.5385935882464848,2.5507189185687733
TaGe2,I4/mmm,-0.2667214332481623,-0.5971816847989944
TaGe3,Cmmm,0.043379605301552,0.127493209705597
TaGe3,Immm,-0.0209165468579013,-0.0050069045260465
TaGe3,Pmm2,0.0467612504380282,0.1344620305731783
TaGe4,I4/m,0.0535940438569371,0.0678983116282469
TaGe5,Cmmm,0.125687586678562,0.1131811225217033
TaP,Pm-3m,-0.3959211863778759,-1.3009365920691447
TaP2,I4/mmm,-0.5149905534468955,-1.2793518340575063
TaP2,P-3m1,-0.1410191303999442,-0.2517889165503025
TaP2,P6/mmm,-0.0260471259906327,0.0641201636674416
TaP3,R-3m,-0.1117041275100618,-0.1920999793556752
TaP5,P4/mmm,0.2706047733217201,0.3122759168387601
TaSb3,Cmmm,0.2806752178511007,0.6165068553668198
TaSb3,P4/mmm,-0.0177354691392267,0.0015485913620871
TaSb4,I4/mmm,1.325499972689199,2.164791207417512
TaV,P-6m2,0.0259212178357482,0.437710741209516
TaV2,Fmmm,-0.0572988614528389,-0.1382152100833369
TaV3,Fm-3m,-0.0949766114399558,-0.1576282774627832
TaV5,Cmmm,-0.1043242676676177,-0.2028211674226935
TaW3,I4/mmm,0.1004358401783162,0.2450734596099796
TaYb,F-43m,1.281474265030838,5.612543653905912
Th6Bi8,I-43d,-2.244603112677329,-1.4926377220842493
Th6Ge4,P4/mbm,-1.9751107322855448,-1.7656751712811565
ThBr,F-43m,-0.2171918108959986,-0.5642933600085726
ThGe,R-3m,-0.4862508925740095,-1.6732355862551835
ThI,Fm-3m,-0.2670811739136475,-0.7699151920083742
UBi,F-43m,0.1828588888176842,1.084538230381347
UBr,Fm-3m,-0.3177477500030909,-0.9787403516517872
UGe,R-3m,-0.3006424883536267,-0.9082400480909956
UI,Fm-3m,-0.1400418480775799,-0.2463154237533456
UP,Fm-3m,-0.6594594149306371,-2.387124309836381
USb,P-6m2,-0.2686719822461895,-0.7764717985455659
V10W6,I4/mcm,0.8525511983405549,0.2577440744935833
V12As4,Pnma,-1.2460641311972327,-0.8234511508537826
V12W4,Pnma,0.3148366390024951,-0.0192835474689985
V16P8,Fd-3m,-3.1695608718862918,-1.2945108377064551
V18Sb6,Pmmn,-0.1817967359062895,-0.2683242619458397
V18W6,Pmmn,0.6220228437675813,0.0077580606382703
V26W2,Fm-3c,2.4072972997549784,0.4958461633657362
V2As2,Cmme,-0.2977167900305045,-0.5754308351643928
V2Br2,I4_1/amd,0.4709013231601737,1.00852068258287
V2Br2,Imma,0.0386115453289762,0.1176672952486502
V2Br2,P4/nmm,-0.27290217645906034,-0.5242934183454764
V2Br4,I4_1/amd,-0.121426333305887,-0.2263168777626428
V2Ge,I4/mmm,-0.3453461182084318,-0.8132190761258608
V2Ge2,P4/nmm,-0.31948762606263403,-0.6202957013234389
V2P,P-3m1,-0.3255567054191622,-0.7588436199056584
V2Sb2,Pmmn,0.0379651072173016,0.1163351296249882
V2W2,Cmcm,0.334244923550574,0.7269021416497821
V3Br,Cmmm,0.1054206051010125,0.2553459549225632
V3Br,I4/mmm,0.3541775280080039,0.767978820095388
V3Br,P4/mmm,0.07442195622681005,0.19146461243301055
V3Ge,I4/mmm,-0.3040318047403332,-0.5884446803530088
V3Ge,P4/mmm,-0.3399623588058056,-0.6624895859684274
V3P2,P-3m1,-0.7158829636462455,-1.2006788951687783
V3Sb,Immm,-0.22408185938022865,-0.42368556900282844
V3W,P4/mmm,-0.1717239803732434,-0.3157875888539166
V4As2,Cmcm,-0.5856950109474564,-0.8641534175410959
V4Br2,I4_1/amd,0.65533842765778,0.8408430906240367
V4P,Im-3m,0.2241403519041171,0.3490648143078503
V4P4,P2_13,-1.52993460399026,-1.6847193014774255
V4W2,I4_1/amd,0.8162576743397156,0.6477029991945775
V4W2,Pnnm,0.710587556492573,0.9167472272993192
V4W3,I4/mmm,-0.2493010850386408,-0.3809524809518811
V4W8,Pa-3,3.541648999369124,2.275763569384764
V6Br2,Cmcm,0.4977007077244072,0.4045341094889906
V6W18,Pmmn,2.208455747060695,0.5526391404730236
V6W2,I4/mmm,0.0821775151693285,-0.0236164767459755
V7P6,R-3m,-1.0852146400512923,-0.852713669149593
V8As16,Fd-3m,0.1884857301334274,-0.1411459176737414
V8As4,Pa-3,0.1857357235741361,-0.0295008332271679
V8W4,Pnma,-0.0021634866807208,-0.1585737040321519
VAs,F-43m,-0.0008447994432095,0.3273930867970781
VAs5,Amm2,0.0263131839695764,-0.0233446183239561
VAs7,Fm-3m,0.6983540670872995,0.611285152464408
VBr2,I4/mmm,-0.4107748023199128,-0.9929977581076921
VBr3,I4/mmm,-0.0392229185534059,-0.0427322778081963
VBr3,P4/mmm,-0.12683754554373602,-0.22328659862962844
VGe3,P4/mmm,-0.025389241421405865,-0.014224136361598333
